country,year,uniqueid,bank_account,location,cell_phone_access,household_size,respondent_age,respondent_gender,rship_with_head,marital_status,education_level,job_type
Tanzania,2017,uniqueid_34,No,Urban,Yes,2.0,41.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_35,No,Urban,Yes,1.0,43.0,Female,Head of Household,Married/Living together,Primary education,Self employed
Tanzania,2017,uniqueid_36,No,Urban,Yes,2.0,20.0,Male,Parent,Divorced/Seperated,Primary education,Self employed
Tanzania,2017,uniqueid_37,No,Urban,No,2.0,27.0,Female,Spouse,Single/Never Married,No formal education,Self employed
Tanzania,2017,uniqueid_38,No,Urban,Yes,3.0,31.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_39,Yes,Rural,Yes,1.0,28.0,Male,Head of Household,Single/Never Married,Vocational/Specialised training,Self employed
Tanzania,2017,uniqueid_40,Yes,Urban,Yes,3.0,63.0,Male,Head of Household,Single/Never Married,Tertiary education,Formally employed Private
Tanzania,2017,uniqueid_41,No,Urban,Yes,1.0,40.0,Female,Head of Household,Widowed,Primary education,Remittance Dependent
Tanzania,2017,uniqueid_42,No,Urban,Yes,1.0,34.0,Female,Spouse,Single/Never Married,No formal education,Self employed
Tanzania,2017,uniqueid_43,No,Urban,Yes,3.0,31.0,Male,Head of Household,Single/Never Married,No formal education,Self employed
Tanzania,2017,uniqueid_44,No,Urban,No,2.0,40.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_45,No,Urban,Yes,1.0,74.0,Male,Head of Household,Single/Never Married,No formal education,Self employed
Tanzania,2017,uniqueid_46,No,Rural,No,1.0,75.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
Tanzania,2017,uniqueid_47,No,Urban,Yes,2.0,33.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_48,No,Rural,Yes,1.0,25.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_49,No,Urban,No,1.0,75.0,Female,Head of Household,Widowed,No formal education,Self employed
Tanzania,2017,uniqueid_50,No,Rural,Yes,1.0,24.0,Female,Head of Household,Widowed,Primary education,Informally employed
Tanzania,2017,uniqueid_51,No,Urban,Yes,1.0,16.0,Male,Parent,Divorced/Seperated,Primary education,Informally employed
Tanzania,2017,uniqueid_52,No,Rural,Yes,3.0,41.0,Female,Spouse,Single/Never Married,Primary education,Formally employed Private
Tanzania,2017,uniqueid_53,No,Urban,Yes,2.0,20.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_54,No,Urban,Yes,1.0,73.0,Female,Spouse,Single/Never Married,Primary education,Remittance Dependent
Tanzania,2017,uniqueid_55,No,Urban,No,2.0,55.0,Female,Spouse,Single/Never Married,No formal education,Self employed
Tanzania,2017,uniqueid_56,Yes,Urban,Yes,1.0,42.0,Female,Head of Household,Married/Living together,Primary education,Informally employed
Tanzania,2017,uniqueid_57,No,Urban,No,2.0,40.0,Female,Spouse,Single/Never Married,No formal education,Informally employed
Tanzania,2017,uniqueid_58,No,Rural,Yes,2.0,21.0,Female,Spouse,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_59,No,Urban,No,2.0,47.0,Female,Head of Household,Widowed,No formal education,Self employed
Tanzania,2017,uniqueid_60,No,Urban,No,1.0,72.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_61,No,Urban,Yes,1.0,65.0,Female,Head of Household,Married/Living together,No formal education,Self employed
Tanzania,2017,uniqueid_62,No,Urban,No,2.0,30.0,Male,Head of Household,Single/Never Married,No formal education,Informally employed
Tanzania,2017,uniqueid_63,No,Rural,Yes,1.0,31.0,Female,Head of Household,Married/Living together,Primary education,Self employed
Tanzania,2017,uniqueid_64,No,Urban,No,2.0,49.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_65,No,Urban,No,1.0,75.0,Male,Head of Household,Widowed,No formal education,Government Dependent
Tanzania,2017,uniqueid_66,No,Rural,No,1.0,30.0,Female,Spouse,Single/Never Married,Primary education,Remittance Dependent
Tanzania,2017,uniqueid_67,No,Rural,Yes,2.0,27.0,Female,Spouse,Single/Never Married,Secondary education,Self employed
Tanzania,2017,uniqueid_68,No,Urban,Yes,1.0,30.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_69,No,Urban,No,2.0,22.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_70,No,Urban,Yes,4.0,42.0,Female,Head of Household,Married/Living together,Primary education,Remittance Dependent
Tanzania,2017,uniqueid_71,No,Urban,No,2.0,33.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_72,No,Urban,Yes,2.0,18.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_73,Yes,Rural,Yes,1.0,44.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_74,No,Urban,No,2.0,37.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_75,Yes,Urban,Yes,2.0,36.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_76,No,Urban,No,1.0,23.0,Female,Spouse,Single/Never Married,Primary education,Remittance Dependent
Tanzania,2017,uniqueid_77,No,Urban,Yes,2.0,39.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_78,No,Urban,Yes,1.0,20.0,Female,Head of Household,Divorced/Seperated,Tertiary education,Formally employed Private
Tanzania,2017,uniqueid_79,No,Urban,No,2.0,25.0,Female,Spouse,Single/Never Married,No formal education,Self employed
Tanzania,2017,uniqueid_80,No,Rural,No,1.0,18.0,Male,Child,Divorced/Seperated,Secondary education,Informally employed
Tanzania,2017,uniqueid_81,No,Rural,Yes,2.0,29.0,Male,Head of Household,Single/Never Married,Secondary education,Informally employed
Tanzania,2017,uniqueid_82,No,Urban,No,2.0,31.0,Female,Spouse,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_83,No,Urban,Yes,2.0,33.0,Male,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_84,No,Urban,No,2.0,21.0,Female,Spouse,Single/Never Married,Primary education,Remittance Dependent
Tanzania,2017,uniqueid_85,No,Rural,Yes,1.0,42.0,Female,Head of Household,Divorced/Seperated,Tertiary education,Formally employed Private
Tanzania,2017,uniqueid_86,No,Urban,Yes,2.0,27.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_87,No,Urban,Yes,2.0,45.0,Female,Head of Household,Married/Living together,Primary education,Self employed
Tanzania,2017,uniqueid_88,No,Urban,No,2.0,36.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_89,No,Urban,No,6.0,17.0,Female,Child,Divorced/Seperated,No formal education,Informally employed
Tanzania,2017,uniqueid_90,No,Urban,Yes,1.0,69.0,Male,Head of Household,Widowed,6,Informally employed
Tanzania,2017,uniqueid_91,No,Urban,Yes,3.0,40.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_92,No,Urban,Yes,2.0,25.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_93,No,Urban,Yes,3.0,57.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_94,Yes,Urban,Yes,2.0,28.0,Female,Head of Household,Divorced/Seperated,Vocational/Specialised training,Formally employed Private
Tanzania,2017,uniqueid_95,No,Urban,No,3.0,58.0,Female,Spouse,Single/Never Married,No formal education,Self employed
Tanzania,2017,uniqueid_96,No,Rural,Yes,3.0,20.0,Female,Parent,Divorced/Seperated,Tertiary education,Self employed
Tanzania,2017,uniqueid_97,No,Urban,Yes,2.0,33.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_98,Yes,Rural,Yes,2.0,60.0,Male,Head of Household,Single/Never Married,No formal education,Formally employed Private
Tanzania,2017,uniqueid_99,No,Rural,Yes,2.0,24.0,Female,Spouse,Single/Never Married,Primary education,No Income
Tanzania,2017,uniqueid_100,No,Rural,Yes,2.0,29.0,Male,Head of Household,Single/Never Married,Tertiary education,Informally employed
Tanzania,2017,uniqueid_101,No,Urban,Yes,2.0,26.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_102,No,Urban,No,1.0,34.0,Female,Head of Household,Married/Living together,No formal education,Self employed
Tanzania,2017,uniqueid_103,No,Urban,Yes,1.0,45.0,Female,Head of Household,Widowed,No formal education,Self employed
Tanzania,2017,uniqueid_104,No,Rural,No,1.0,43.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_105,No,Urban,Yes,3.0,28.0,Male,Child,Single/Never Married,No formal education,Self employed
Tanzania,2017,uniqueid_106,No,Urban,Yes,2.0,25.0,Female,Spouse,Single/Never Married,Secondary education,Self employed
Tanzania,2017,uniqueid_107,No,Urban,Yes,3.0,43.0,Male,Head of Household,Single/Never Married,Tertiary education,Self employed
Tanzania,2017,uniqueid_108,No,Rural,Yes,1.0,21.0,Female,Parent,Divorced/Seperated,Primary education,Remittance Dependent
Tanzania,2017,uniqueid_109,No,Urban,Yes,1.0,64.0,Male,Head of Household,Married/Living together,Primary education,Formally employed Private
Tanzania,2017,uniqueid_110,Yes,Rural,Yes,1.0,31.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_111,No,Urban,No,2.0,45.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_112,No,Rural,No,1.0,40.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Tanzania,2017,uniqueid_113,No,Urban,No,2.0,19.0,Female,Spouse,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_114,Yes,Urban,Yes,1.0,29.0,Male,Head of Household,Divorced/Seperated,Vocational/Specialised training,Formally employed Private
Tanzania,2017,uniqueid_115,No,Rural,Yes,1.0,27.0,Female,Spouse,Single/Never Married,Primary education,No Income
Tanzania,2017,uniqueid_116,No,Urban,No,2.0,28.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_117,No,Urban,Yes,5.0,48.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_118,Yes,Urban,Yes,1.0,38.0,Male,Head of Household,Single/Never Married,Tertiary education,Formally employed Private
Tanzania,2017,uniqueid_119,No,Urban,No,2.0,20.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_120,No,Urban,No,3.0,29.0,Female,Spouse,Single/Never Married,No formal education,Remittance Dependent
Tanzania,2017,uniqueid_121,No,Urban,No,2.0,19.0,Male,Parent,Divorced/Seperated,Primary education,Self employed
Tanzania,2017,uniqueid_122,No,Urban,No,2.0,36.0,Female,Spouse,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_123,No,Urban,Yes,2.0,51.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_124,No,Urban,Yes,2.0,32.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_125,No,Urban,Yes,2.0,49.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_126,No,Rural,Yes,2.0,33.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_127,No,Urban,No,6.0,27.0,Female,Parent,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_128,No,Urban,Yes,1.0,43.0,Female,Head of Household,Married/Living together,Primary education,Self employed
Tanzania,2017,uniqueid_129,No,Urban,No,2.0,50.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_130,No,Urban,Yes,2.0,24.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_131,No,Urban,Yes,2.0,38.0,Male,Head of Household,Single/Never Married,Primary education,Formally employed Private
Tanzania,2017,uniqueid_132,No,Urban,Yes,2.0,35.0,Female,Spouse,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_133,No,Rural,Yes,1.0,38.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_134,No,Urban,Yes,4.0,58.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_135,No,Urban,No,2.0,24.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_136,No,Urban,Yes,1.0,25.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_137,No,Urban,No,2.0,51.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
Tanzania,2017,uniqueid_138,No,Rural,Yes,1.0,23.0,Female,Spouse,Single/Never Married,Primary education,Formally employed Private
Tanzania,2017,uniqueid_139,No,Rural,Yes,3.0,19.0,Female,Parent,Divorced/Seperated,Primary education,Formally employed Private
Tanzania,2017,uniqueid_140,No,Urban,No,1.0,30.0,Female,Head of Household,Divorced/Seperated,Primary education,Self employed
Tanzania,2017,uniqueid_141,No,Urban,No,1.0,43.0,Female,Head of Household,Married/Living together,Primary education,Self employed
Tanzania,2017,uniqueid_142,No,Rural,No,2.0,25.0,Female,Spouse,Single/Never Married,Secondary education,Informally employed
Tanzania,2017,uniqueid_143,Yes,Urban,Yes,2.0,40.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_144,No,Urban,Yes,2.0,37.0,Female,Spouse,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_145,No,Urban,Yes,2.0,29.0,Male,Head of Household,Single/Never Married,Secondary education,Informally employed
Tanzania,2017,uniqueid_146,No,Urban,Yes,2.0,61.0,Male,Head of Household,Single/Never Married,Secondary education,Self employed
Tanzania,2017,uniqueid_147,Yes,Rural,Yes,4.0,32.0,Female,Parent,Married/Living together,Primary education,Self employed
Tanzania,2017,uniqueid_148,Yes,Rural,Yes,1.0,39.0,Male,Head of Household,Divorced/Seperated,Primary education,Self employed
Tanzania,2017,uniqueid_149,No,Urban,Yes,1.0,74.0,Male,Head of Household,Single/Never Married,No formal education,Remittance Dependent
Tanzania,2017,uniqueid_150,No,Rural,Yes,4.0,48.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_151,No,Urban,Yes,2.0,20.0,Female,Spouse,Single/Never Married,Primary education,Remittance Dependent
Tanzania,2017,uniqueid_152,No,Urban,Yes,1.0,51.0,Female,Head of Household,Widowed,Primary education,Government Dependent
Tanzania,2017,uniqueid_153,No,Urban,No,2.0,60.0,Female,Head of Household,Married/Living together,Primary education,Remittance Dependent
Tanzania,2017,uniqueid_154,No,Urban,No,2.0,27.0,Female,Spouse,Single/Never Married,Primary education,Remittance Dependent
Tanzania,2017,uniqueid_155,No,Rural,Yes,2.0,29.0,Female,Spouse,Single/Never Married,No formal education,Informally employed
Tanzania,2017,uniqueid_156,No,Urban,No,2.0,58.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_157,No,Rural,No,1.0,50.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Tanzania,2017,uniqueid_158,Yes,Rural,Yes,5.0,52.0,Male,Head of Household,Single/Never Married,Secondary education,Formally employed Private
Tanzania,2017,uniqueid_159,No,Urban,No,2.0,75.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
Tanzania,2017,uniqueid_160,Yes,Rural,Yes,3.0,19.0,Female,Parent,Divorced/Seperated,Tertiary education,Informally employed
Tanzania,2017,uniqueid_161,No,Urban,Yes,1.0,25.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_162,No,Rural,Yes,2.0,28.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_163,No,Urban,No,1.0,75.0,Male,Head of Household,Single/Never Married,No formal education,Remittance Dependent
Tanzania,2017,uniqueid_164,No,Rural,Yes,2.0,26.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_165,No,Urban,No,3.0,86.0,Female,Child,Widowed,No formal education,Self employed
Tanzania,2017,uniqueid_166,No,Urban,No,1.0,23.0,Male,Head of Household,Divorced/Seperated,Primary education,Self employed
Tanzania,2017,uniqueid_167,No,Rural,Yes,3.0,19.0,Female,Other relative,Divorced/Seperated,Primary education,Remittance Dependent
Tanzania,2017,uniqueid_168,No,Rural,Yes,2.0,19.0,Female,Spouse,Single/Never Married,Tertiary education,Self employed
Tanzania,2017,uniqueid_169,No,Urban,No,1.0,70.0,Male,Head of Household,Widowed,No formal education,Self employed
Tanzania,2017,uniqueid_170,No,Rural,Yes,1.0,23.0,Female,Spouse,Single/Never Married,Tertiary education,No Income
Tanzania,2017,uniqueid_171,No,Urban,Yes,2.0,40.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_172,No,Rural,Yes,2.0,23.0,Female,Spouse,Single/Never Married,Tertiary education,Formally employed Private
Tanzania,2017,uniqueid_173,No,Urban,Yes,1.0,37.0,Female,Head of Household,Married/Living together,Primary education,Self employed
Tanzania,2017,uniqueid_174,No,Urban,No,3.0,53.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_175,No,Urban,Yes,3.0,50.0,Male,Head of Household,Single/Never Married,Secondary education,Informally employed
Tanzania,2017,uniqueid_176,No,Urban,Yes,2.0,25.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_177,No,Urban,No,2.0,37.0,Female,Spouse,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_178,No,Urban,No,3.0,18.0,Female,Parent,Divorced/Seperated,Secondary education,Remittance Dependent
Tanzania,2017,uniqueid_179,No,Urban,Yes,1.0,36.0,Female,Head of Household,Widowed,Primary education,Self employed
Tanzania,2017,uniqueid_180,No,Urban,No,1.0,60.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_181,No,Rural,Yes,2.0,34.0,Female,Spouse,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_182,No,Urban,No,2.0,25.0,Female,Spouse,Single/Never Married,No formal education,Self employed
Tanzania,2017,uniqueid_183,No,Urban,Yes,2.0,37.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_184,No,Urban,No,1.0,80.0,Male,Spouse,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_185,No,Rural,Yes,3.0,27.0,Female,Other non-relatives,Married/Living together,Primary education,Self employed
Tanzania,2017,uniqueid_186,No,Urban,No,1.0,78.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Tanzania,2017,uniqueid_187,No,Urban,Yes,2.0,43.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_188,No,Urban,Yes,2.0,28.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_189,No,Urban,No,1.0,60.0,Female,Head of Household,Widowed,No formal education,Informally employed
Tanzania,2017,uniqueid_190,No,Urban,Yes,2.0,25.0,Female,Spouse,Single/Never Married,Tertiary education,Self employed
Tanzania,2017,uniqueid_191,No,Rural,Yes,2.0,36.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_192,No,Urban,Yes,2.0,40.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_193,No,Urban,No,1.0,57.0,Female,Head of Household,Married/Living together,Primary education,Self employed
Tanzania,2017,uniqueid_194,No,Rural,No,1.0,45.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_195,No,Rural,Yes,2.0,26.0,Female,Spouse,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_196,No,Urban,No,2.0,35.0,Female,Spouse,Single/Never Married,Primary education,Remittance Dependent
Tanzania,2017,uniqueid_197,No,Urban,Yes,2.0,60.0,Female,Head of Household,Single/Never Married,No formal education,Self employed
Tanzania,2017,uniqueid_198,No,Urban,Yes,2.0,50.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_199,No,Urban,Yes,2.0,60.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_200,No,Rural,Yes,1.0,26.0,Female,Head of Household,Single/Never Married,No formal education,Self employed
Tanzania,2017,uniqueid_201,Yes,Rural,Yes,2.0,25.0,Male,Other relative,Divorced/Seperated,Secondary education,Formally employed Private
Tanzania,2017,uniqueid_202,No,Rural,Yes,2.0,25.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_203,No,Urban,No,1.0,57.0,Female,Head of Household,Divorced/Seperated,Primary education,Self employed
Tanzania,2017,uniqueid_204,Yes,Urban,Yes,1.0,30.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Formally employed Private
Tanzania,2017,uniqueid_205,No,Urban,Yes,4.0,23.0,Female,Parent,Married/Living together,Primary education,Remittance Dependent
Tanzania,2017,uniqueid_206,No,Urban,Yes,2.0,38.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_207,No,Urban,Yes,2.0,31.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_208,No,Rural,Yes,2.0,52.0,Female,Spouse,Single/Never Married,Primary education,No Income
Tanzania,2017,uniqueid_209,No,Urban,Yes,2.0,22.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_210,No,Urban,No,5.0,40.0,Male,Head of Household,Single/Never Married,No formal education,Self employed
Tanzania,2017,uniqueid_211,No,Urban,No,2.0,36.0,Female,Spouse,Single/Never Married,No formal education,Remittance Dependent
Tanzania,2017,uniqueid_212,No,Urban,Yes,2.0,17.0,Female,Parent,Divorced/Seperated,Primary education,No Income
Tanzania,2017,uniqueid_213,Yes,Urban,Yes,1.0,36.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Tanzania,2017,uniqueid_214,No,Urban,Yes,1.0,47.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Tanzania,2017,uniqueid_215,No,Urban,No,1.0,69.0,Female,Head of Household,Widowed,Primary education,Self employed
Tanzania,2017,uniqueid_216,No,Urban,Yes,2.0,31.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_217,No,Urban,No,2.0,17.0,Female,Parent,Married/Living together,Primary education,Remittance Dependent
Tanzania,2017,uniqueid_218,No,Urban,No,2.0,40.0,Female,Parent,Widowed,Primary education,Self employed
Tanzania,2017,uniqueid_219,No,Rural,Yes,1.0,90.0,Female,Head of Household,Widowed,No formal education,Self employed
Tanzania,2017,uniqueid_220,No,Urban,Yes,4.0,51.0,Female,Spouse,Single/Never Married,Primary education,Self employed
Tanzania,2017,uniqueid_221,Yes,Urban,Yes,1.0,55.0,Male,Head of Household,Single/Never Married,Tertiary education,Self employed
Tanzania,2017,uniqueid_222,No,Urban,Yes,2.0,29.0,Male,Head of Household,Single/Never Married,No formal education,Self employed
Tanzania,2017,uniqueid_223,No,Urban,Yes,1.0,31.0,Female,Head of Household,Single/Never Married,Primary education,Informally employed
Tanzania,2017,uniqueid_224,Yes,Rural,Yes,2.0,32.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
